Date,Time,Bus_No,Round,latitude,longtitude
2016-04-01,13:45:17,11,12,13.73468,100.531727
2016-04-01,13:45:18,11,12,13.73468,100.531727
2016-04-01,13:45:19,11,12,13.73468,100.531727
2016-04-01,13:45:20,11,12,13.73468,100.531727
2016-04-01,13:45:21,11,12,13.73468,100.531727
2016-04-01,13:45:22,11,12,13.73468,100.531727
2016-04-01,13:45:23,11,12,13.73468,100.531727
2016-04-01,13:45:24,11,12,13.73468,100.531727
2016-04-01,13:45:25,11,12,13.73468,100.531727
2016-04-01,13:45:26,11,12,13.73468,100.531727
2016-04-01,13:45:27,11,12,13.73468,100.531727
2016-04-01,13:45:28,11,12,13.73468,100.531727
2016-04-01,13:45:29,11,12,13.73468,100.531727
2016-04-01,13:45:30,11,12,13.73468,100.531727
2016-04-01,13:45:31,11,12,13.73468,100.531727
2016-04-01,13:45:32,11,12,13.73468,100.531727
2016-04-01,13:45:33,11,12,13.73468,100.531727
2016-04-01,13:45:34,11,12,13.73468,100.531727
2016-04-01,13:45:35,11,12,13.73468,100.531727
2016-04-01,13:45:36,11,12,13.73468,100.531727
2016-04-01,13:45:37,11,12,13.73468,100.531727
2016-04-01,13:45:38,11,12,13.73468,100.531727
2016-04-01,13:45:39,11,12,13.73468,100.531727
2016-04-01,13:45:40,11,12,13.73468,100.531727
2016-04-01,13:45:41,11,12,13.73468,100.531727
2016-04-01,13:45:42,11,12,13.73468,100.531727
2016-04-01,13:45:43,11,12,13.73468,100.531727
2016-04-01,13:45:44,11,12,13.73468,100.531727
2016-04-01,13:45:45,11,12,13.73468,100.531727
2016-04-01,13:45:46,11,12,13.73468,100.531727
2016-04-01,13:45:47,11,12,13.73468,100.531727
2016-04-01,13:45:48,11,12,13.73468,100.531727
2016-04-01,13:45:49,11,12,13.73468,100.531727
2016-04-01,13:45:50,11,12,13.73468,100.531727
2016-04-01,13:45:51,11,12,13.73468,100.531727
2016-04-01,13:45:52,11,12,13.73468,100.531727
2016-04-01,13:45:53,11,12,13.73468,100.531727
2016-04-01,13:45:54,11,12,13.73468,100.531727
2016-04-01,13:45:55,11,12,13.73468,100.531727
2016-04-01,13:45:56,11,12,13.73468,100.531727
2016-04-01,13:45:57,11,12,13.73468,100.531727
2016-04-01,13:45:58,11,12,13.73468,100.531727
2016-04-01,13:45:59,11,12,13.73468,100.531727
2016-04-01,13:46:00,11,12,13.73468,100.531727
2016-04-01,13:46:01,11,12,13.73468,100.531727
2016-04-01,13:46:02,11,12,13.73468,100.531727
2016-04-01,13:46:03,11,12,13.73468,100.531727
2016-04-01,13:46:04,11,12,13.73468,100.531727
2016-04-01,13:46:05,11,12,13.73468,100.531727
2016-04-01,13:46:06,11,12,13.73468,100.531727
2016-04-01,13:46:07,11,12,13.73468,100.531727
2016-04-01,13:46:08,11,12,13.73468,100.531727
2016-04-01,13:46:09,11,12,13.73468,100.531727
2016-04-01,13:46:10,11,12,13.73468,100.531727
2016-04-01,13:46:11,11,12,13.73468,100.531727
2016-04-01,13:46:12,11,12,13.73468,100.531727
2016-04-01,13:46:13,11,12,13.73468,100.531727
2016-04-01,13:46:14,11,12,13.73468,100.531727
2016-04-01,13:46:15,11,12,13.73468,100.531727
2016-04-01,13:46:16,11,12,13.73468,100.531727
2016-04-01,13:46:17,11,12,13.73468,100.531727
2016-04-01,13:46:18,11,12,13.73468,100.531727
2016-04-01,13:46:19,11,12,13.73468,100.531727
2016-04-01,13:46:20,11,12,13.73468,100.531727
2016-04-01,13:46:21,11,12,13.73468,100.531727
2016-04-01,13:46:22,11,12,13.73468,100.531727
2016-04-01,13:46:23,11,12,13.73468,100.531727
2016-04-01,13:46:24,11,12,13.73468,100.531727
2016-04-01,13:46:25,11,12,13.73468,100.531727
2016-04-01,13:46:26,11,12,13.73468,100.531727
2016-04-01,13:46:27,11,12,13.73468,100.531727
2016-04-01,13:46:28,11,12,13.73468,100.531727
2016-04-01,13:46:29,11,12,13.73468,100.531727
2016-04-01,13:46:30,11,12,13.73468,100.531727
2016-04-01,13:46:31,11,12,13.73468,100.531727
2016-04-01,13:46:32,11,12,13.73468,100.531727
2016-04-01,13:46:33,11,12,13.73468,100.531727
2016-04-01,13:46:34,11,12,13.73468,100.531727
2016-04-01,13:46:35,11,12,13.73468,100.531727
2016-04-01,13:46:36,11,12,13.73468,100.531727
2016-04-01,13:46:37,11,12,13.73468,100.531727
2016-04-01,13:46:38,11,12,13.73468,100.531727
2016-04-01,13:46:39,11,12,13.73468,100.531727
2016-04-01,13:46:40,11,12,13.73468,100.531727
2016-04-01,13:46:41,11,12,13.73468,100.531727
2016-04-01,13:46:42,11,12,13.73468,100.531727
2016-04-01,13:46:43,11,12,13.73468,100.531727
2016-04-01,13:46:44,11,12,13.73468,100.531727
2016-04-01,13:46:45,11,12,13.73468,100.531727
2016-04-01,13:46:46,11,12,13.73468,100.531727
2016-04-01,13:46:47,11,12,13.73468,100.531727
2016-04-01,13:46:48,11,12,13.73468,100.531727
2016-04-01,13:46:49,11,12,13.73468,100.531727
2016-04-01,13:46:50,11,12,13.73468,100.531727
2016-04-01,13:46:51,11,12,13.73468,100.531727
2016-04-01,13:46:52,11,12,13.73468,100.531727
2016-04-01,13:46:53,11,12,13.73468,100.531727
2016-04-01,13:46:54,11,12,13.73468,100.531727
2016-04-01,13:46:55,11,12,13.73468,100.531727
2016-04-01,13:46:56,11,12,13.73468,100.531727
2016-04-01,13:46:57,11,12,13.73468,100.531727
2016-04-01,13:46:58,11,12,13.73468,100.531727
2016-04-01,13:46:59,11,12,13.73468,100.531727
2016-04-01,13:47:00,11,12,13.73468,100.531727
2016-04-01,13:47:01,11,12,13.73468,100.531727
2016-04-01,13:47:02,11,12,13.73468,100.531727
2016-04-01,13:47:03,11,12,13.73468,100.531727
2016-04-01,13:47:04,11,12,13.73468,100.531727
2016-04-01,13:47:05,11,12,13.73468,100.531727
2016-04-01,13:47:06,11,12,13.73468,100.531727
2016-04-01,13:47:07,11,12,13.73468,100.531727
2016-04-01,13:47:08,11,12,13.73468,100.531727
2016-04-01,13:47:09,11,12,13.73468,100.531727
2016-04-01,13:47:10,11,12,13.73468,100.531727
2016-04-01,13:47:11,11,12,13.73468,100.531727
2016-04-01,13:47:12,11,12,13.73468,100.531727
2016-04-01,13:47:13,11,12,13.73468,100.531727
2016-04-01,13:47:14,11,12,13.73468,100.531727
2016-04-01,13:47:15,11,12,13.73468,100.531727
2016-04-01,13:47:16,11,12,13.73468,100.531727
2016-04-01,13:47:17,11,12,13.73468,100.531727
2016-04-01,13:47:18,11,12,13.73468,100.531727
2016-04-01,13:47:19,11,12,13.73468,100.531727
2016-04-01,13:47:20,11,12,13.73468,100.531727
2016-04-01,13:47:21,11,12,13.73468,100.531727
2016-04-01,13:47:22,11,12,13.73468,100.531727
2016-04-01,13:47:23,11,12,13.73468,100.531727
2016-04-01,13:47:24,11,12,13.73468,100.531727
2016-04-01,13:47:25,11,12,13.73468,100.531727
2016-04-01,13:47:26,11,12,13.73468,100.531727
2016-04-01,13:47:27,11,12,13.73468,100.531727
2016-04-01,13:47:28,11,12,13.73468,100.531727
2016-04-01,13:47:29,11,12,13.73468,100.531727
2016-04-01,13:47:30,11,12,13.73468,100.531727
2016-04-01,13:47:31,11,12,13.73468,100.531727
2016-04-01,13:47:32,11,12,13.73468,100.531727
2016-04-01,13:47:33,11,12,13.73468,100.531727
2016-04-01,13:47:34,11,12,13.73468,100.531727
2016-04-01,13:47:35,11,12,13.73468,100.531727
2016-04-01,13:47:36,11,12,13.73468,100.531727
2016-04-01,13:47:37,11,12,13.73468,100.531727
2016-04-01,13:47:38,11,12,13.73468,100.531727
2016-04-01,13:47:39,11,12,13.73468,100.531727
2016-04-01,13:47:40,11,12,13.73468,100.531727
2016-04-01,13:47:41,11,12,13.73468,100.531727
2016-04-01,13:47:42,11,12,13.73468,100.531727
2016-04-01,13:47:43,11,12,13.73468,100.531727
2016-04-01,13:47:44,11,12,13.73468,100.531727
2016-04-01,13:47:45,11,12,13.73468,100.531727
2016-04-01,13:47:46,11,12,13.73468,100.531727
2016-04-01,13:47:47,11,12,13.73468,100.531727
2016-04-01,13:47:48,11,12,13.73468,100.531727
2016-04-01,13:47:49,11,12,13.73468,100.531727
2016-04-01,13:47:50,11,12,13.73468,100.531727
2016-04-01,13:47:51,11,12,13.73468,100.531727
2016-04-01,13:47:52,11,12,13.73468,100.531727
2016-04-01,13:47:53,11,12,13.73468,100.531727
2016-04-01,13:47:54,11,12,13.73468,100.531727
2016-04-01,13:47:55,11,12,13.73468,100.531727
2016-04-01,13:47:56,11,12,13.73468,100.531727
2016-04-01,13:47:57,11,12,13.73468,100.531727
2016-04-01,13:47:58,11,12,13.73468,100.531727
2016-04-01,13:47:59,11,12,13.73468,100.531727
2016-04-01,13:48:00,11,12,13.73468,100.531727
2016-04-01,13:48:01,11,12,13.73468,100.531727
2016-04-01,13:48:02,11,12,13.73468,100.531727
2016-04-01,13:48:03,11,12,13.73468,100.531727
2016-04-01,13:48:04,11,12,13.73468,100.531727
2016-04-01,13:48:05,11,12,13.73468,100.531727
2016-04-01,13:48:06,11,12,13.73468,100.531727
2016-04-01,13:48:07,11,12,13.73468,100.531727
2016-04-01,13:48:08,11,12,13.73468,100.531727
2016-04-01,13:48:09,11,12,13.73468,100.531727
2016-04-01,13:48:10,11,12,13.73468,100.531727
2016-04-01,13:48:11,11,12,13.73468,100.531727
2016-04-01,13:48:12,11,12,13.73468,100.531727
2016-04-01,13:48:13,11,12,13.73468,100.531727
2016-04-01,13:48:14,11,12,13.73468,100.531727
2016-04-01,13:48:15,11,12,13.73468,100.531727
2016-04-01,13:48:16,11,12,13.73468,100.531727
2016-04-01,13:48:17,11,12,13.73468,100.531727
2016-04-01,13:48:18,11,12,13.73468,100.531727
2016-04-01,13:48:19,11,12,13.73468,100.531727
2016-04-01,13:48:20,11,12,13.73468,100.531727
2016-04-01,13:48:21,11,12,13.73468,100.531727
2016-04-01,13:48:22,11,12,13.734588,100.531645
2016-04-01,13:48:23,11,12,13.73459,100.531647
2016-04-01,13:48:24,11,12,13.734587,100.531645
2016-04-01,13:48:25,11,12,13.734582,100.531647
2016-04-01,13:48:26,11,12,13.734575,100.531652
2016-04-01,13:48:27,11,12,13.73457,100.531665
2016-04-01,13:48:28,11,12,13.734565,100.531685
2016-04-01,13:48:29,11,12,13.734562,100.531708
2016-04-01,13:48:30,11,12,13.734562,100.531743
2016-04-01,13:48:31,11,12,13.734555,100.531785
2016-04-01,13:48:32,11,12,13.734548,100.531823
2016-04-01,13:48:33,11,12,13.734548,100.531852
2016-04-01,13:48:34,11,12,13.734555,100.531883
2016-04-01,13:48:35,11,12,13.734562,100.531913
2016-04-01,13:48:36,11,12,13.734565,100.531943
2016-04-01,13:48:37,11,12,13.734565,100.531997
2016-04-01,13:48:38,11,12,13.734572,100.532038
2016-04-01,13:48:39,11,12,13.734572,100.532078
2016-04-01,13:48:40,11,12,13.734573,100.532137
2016-04-01,13:48:41,11,12,13.734563,100.532187
2016-04-01,13:48:42,11,12,13.734543,100.532242
2016-04-01,13:48:43,11,12,13.734525,100.532292
2016-04-01,13:48:44,11,12,13.734517,100.532362
2016-04-01,13:48:45,11,12,13.734507,100.53242
2016-04-01,13:48:46,11,12,13.7345,100.53246
2016-04-01,13:48:47,11,12,13.734488,100.532485
2016-04-01,13:48:48,11,12,13.734482,100.532517
2016-04-01,13:48:49,11,12,13.734472,100.532557
2016-04-01,13:48:50,11,12,13.734467,100.532605
2016-04-01,13:48:51,11,12,13.734463,100.532638
2016-04-01,13:48:52,11,12,13.734462,100.532658
2016-04-01,13:48:53,11,12,13.734457,100.532685
2016-04-01,13:48:54,11,12,13.734447,100.53271
2016-04-01,13:48:55,11,12,13.734442,100.532735
2016-04-01,13:48:56,11,12,13.734438,100.53277
2016-04-01,13:48:57,11,12,13.734428,100.532802
2016-04-01,13:48:58,11,12,13.734427,100.532827
2016-04-01,13:48:59,11,12,13.734432,100.532865
2016-04-01,13:49:00,11,12,13.734438,100.532892
2016-04-01,13:49:01,11,12,13.734447,100.532922
2016-04-01,13:49:02,11,12,13.734452,100.532952
2016-04-01,13:49:03,11,12,13.734455,100.532977
2016-04-01,13:49:04,11,12,13.734455,100.533002
2016-04-01,13:49:05,11,12,13.734447,100.533047
2016-04-01,13:49:06,11,12,13.734443,100.53309
2016-04-01,13:49:07,11,12,13.734435,100.533127
2016-04-01,13:49:08,11,12,13.734432,100.533172
2016-04-01,13:49:09,11,12,13.734415,100.533228
2016-04-01,13:49:10,11,12,13.73441,100.533272
2016-04-01,13:49:11,11,12,13.734405,100.53331
2016-04-01,13:49:12,11,12,13.734403,100.53335
2016-04-01,13:49:13,11,12,13.734405,100.533385
2016-04-01,13:49:14,11,12,13.734422,100.533402
2016-04-01,13:49:15,11,12,13.734428,100.533428
2016-04-01,13:49:16,11,12,13.734438,100.533462
2016-04-01,13:49:17,11,12,13.734448,100.533495
2016-04-01,13:49:18,11,12,13.734468,100.533543
2016-04-01,13:49:19,11,12,13.734485,100.533575
2016-04-01,13:49:20,11,12,13.734492,100.53361
2016-04-01,13:49:21,11,12,13.734493,100.53365
2016-04-01,13:49:22,11,12,13.73449,100.533672
2016-04-01,13:49:23,11,12,13.734483,100.53369
2016-04-01,13:49:24,11,12,13.734487,100.53372
2016-04-01,13:49:25,11,12,13.734483,100.533753
2016-04-01,13:49:26,11,12,13.734412,100.533775
2016-04-01,13:49:27,11,12,13.734383,100.533795
2016-04-01,13:49:28,11,12,13.734368,100.533818
2016-04-01,13:49:29,11,12,13.734357,100.533817
2016-04-01,13:49:30,11,12,13.734355,100.533815
2016-04-01,13:49:31,11,12,13.734355,100.533815
2016-04-01,13:49:32,11,12,13.734355,100.533815
2016-04-01,13:49:33,11,12,13.734355,100.533815
2016-04-01,13:49:34,11,12,13.734355,100.533815
2016-04-01,13:49:35,11,12,13.734355,100.533815
2016-04-01,13:49:36,11,12,13.734355,100.533815
2016-04-01,13:49:37,11,12,13.734355,100.533815
2016-04-01,13:49:38,11,12,13.734355,100.533815
2016-04-01,13:49:39,11,12,13.734355,100.533815
2016-04-01,13:49:40,11,12,13.734338,100.533827
2016-04-01,13:49:41,11,12,13.734335,100.533838
2016-04-01,13:49:42,11,12,13.73433,100.533858
2016-04-01,13:49:43,11,12,13.734308,100.533895
2016-04-01,13:49:44,11,12,13.734293,100.53394
2016-04-01,13:49:45,11,12,13.734292,100.533962
2016-04-01,13:49:46,11,12,13.734283,100.533975
2016-04-01,13:49:47,11,12,13.734275,100.533985
2016-04-01,13:49:48,11,12,13.734272,100.533988
2016-04-01,13:49:49,11,12,13.73427,100.533993
2016-04-01,13:49:50,11,12,13.734265,100.533998
2016-04-01,13:49:51,11,12,13.734263,100.533998
2016-04-01,13:49:52,11,12,13.734263,100.533998
2016-04-01,13:49:53,11,12,13.734263,100.533998
2016-04-01,13:49:54,11,12,13.734263,100.533998
2016-04-01,13:49:55,11,12,13.734258,100.533988
2016-04-01,13:49:56,11,12,13.734257,100.53399
2016-04-01,13:49:57,11,12,13.734265,100.534
2016-04-01,13:49:58,11,12,13.734285,100.534017
2016-04-01,13:49:59,11,12,13.734313,100.534028
2016-04-01,13:50:00,11,12,13.734345,100.534043
2016-04-01,13:50:01,11,12,13.734387,100.534062
2016-04-01,13:50:02,11,12,13.734428,100.534077
2016-04-01,13:50:03,11,12,13.734467,100.534088
2016-04-01,13:50:04,11,12,13.734518,100.534095
2016-04-01,13:50:05,11,12,13.73456,100.5341
2016-04-01,13:50:06,11,12,13.734602,100.534113
2016-04-01,13:50:07,11,12,13.734652,100.534127
2016-04-01,13:50:08,11,12,13.734697,100.534142
2016-04-01,13:50:09,11,12,13.734742,100.534148
2016-04-01,13:50:10,11,12,13.734797,100.534155
2016-04-01,13:50:11,11,12,13.734852,100.534158
2016-04-01,13:50:12,11,12,13.734908,100.534157
2016-04-01,13:50:13,11,12,13.734958,100.534163
2016-04-01,13:50:14,11,12,13.735017,100.53417
2016-04-01,13:50:15,11,12,13.735072,100.534177
2016-04-01,13:50:16,11,12,13.735127,100.534183
2016-04-01,13:50:17,11,12,13.735183,100.53419
2016-04-01,13:50:18,11,12,13.735237,100.534202
2016-04-01,13:50:19,11,12,13.735287,100.534208
2016-04-01,13:50:20,11,12,13.735348,100.534208
2016-04-01,13:50:21,11,12,13.735405,100.534217
2016-04-01,13:50:22,11,12,13.735462,100.534228
2016-04-01,13:50:23,11,12,13.735517,100.534237
2016-04-01,13:50:24,11,12,13.735575,100.53424
2016-04-01,13:50:25,11,12,13.735625,100.53424
2016-04-01,13:50:26,11,12,13.735688,100.53424
2016-04-01,13:50:27,11,12,13.735738,100.534248
2016-04-01,13:50:28,11,12,13.735798,100.534253
2016-04-01,13:50:29,11,12,13.735853,100.534268
2016-04-01,13:50:30,11,12,13.735902,100.534278
2016-04-01,13:50:31,11,12,13.73596,100.534295
2016-04-01,13:50:32,11,12,13.736017,100.534303
2016-04-01,13:50:33,11,12,13.73607,100.53431
2016-04-01,13:50:34,11,12,13.736132,100.534317
2016-04-01,13:50:35,11,12,13.736198,100.534318
2016-04-01,13:50:36,11,12,13.736258,100.534322
2016-04-01,13:50:37,11,12,13.736317,100.53433
2016-04-01,13:50:38,11,12,13.736375,100.534333
2016-04-01,13:50:39,11,12,13.736425,100.53434
2016-04-01,13:50:40,11,12,13.736485,100.534348
2016-04-01,13:50:41,11,12,13.73654,100.534357
2016-04-01,13:50:42,11,12,13.736593,100.53437
2016-04-01,13:50:43,11,12,13.736643,100.534388
2016-04-01,13:50:44,11,12,13.736702,100.534403
2016-04-01,13:50:45,11,12,13.736757,100.534412
2016-04-01,13:50:46,11,12,13.736803,100.534417
2016-04-01,13:50:47,11,12,13.736863,100.534428
2016-04-01,13:50:48,11,12,13.736917,100.534437
2016-04-01,13:50:49,11,12,13.736965,100.534443
2016-04-01,13:50:50,11,12,13.737025,100.534452
2016-04-01,13:50:51,11,12,13.73708,100.534458
2016-04-01,13:50:52,11,12,13.737137,100.534468
2016-04-01,13:50:53,11,12,13.737188,100.534477
2016-04-01,13:50:54,11,12,13.737253,100.534487
2016-04-01,13:50:55,11,12,13.737315,100.534497
2016-04-01,13:50:56,11,12,13.737377,100.534507
2016-04-01,13:50:57,11,12,13.737437,100.534517
2016-04-01,13:50:58,11,12,13.737497,100.534528
2016-04-01,13:50:59,11,12,13.737555,100.534537
2016-04-01,13:51:00,11,12,13.737612,100.534548
2016-04-01,13:51:01,11,12,13.737667,100.534558
2016-04-01,13:51:02,11,12,13.737722,100.534567
2016-04-01,13:51:03,11,12,13.737773,100.534575
2016-04-01,13:51:04,11,12,13.737825,100.534583
2016-04-01,13:51:05,11,12,13.737872,100.534587
2016-04-01,13:51:06,11,12,13.737928,100.534593
2016-04-01,13:51:07,11,12,13.73798,100.534598
2016-04-01,13:51:08,11,12,13.738035,100.534603
2016-04-01,13:51:09,11,12,13.738093,100.53461
2016-04-01,13:51:10,11,12,13.738147,100.534618
2016-04-01,13:51:11,11,12,13.738212,100.534632
2016-04-01,13:51:12,11,12,13.738272,100.534642
2016-04-01,13:51:13,11,12,13.73833,100.534652
2016-04-01,13:51:14,11,12,13.738382,100.534662
2016-04-01,13:51:15,11,12,13.738448,100.534672
2016-04-01,13:51:16,11,12,13.738502,100.53468
2016-04-01,13:51:17,11,12,13.738565,100.53469
2016-04-01,13:51:18,11,12,13.738625,100.5347
2016-04-01,13:51:19,11,12,13.738677,100.534705
2016-04-01,13:51:20,11,12,13.738742,100.53471
2016-04-01,13:51:21,11,12,13.7388,100.534718
2016-04-01,13:51:22,11,12,13.73885,100.534728
2016-04-01,13:51:23,11,12,13.738912,100.53474
2016-04-01,13:51:24,11,12,13.738963,100.534742
2016-04-01,13:51:25,11,12,13.739022,100.534743
2016-04-01,13:51:26,11,12,13.739065,100.534753
2016-04-01,13:51:27,11,12,13.73911,100.534763
2016-04-01,13:51:28,11,12,13.739155,100.534772
2016-04-01,13:51:29,11,12,13.739192,100.534773
2016-04-01,13:51:30,11,12,13.73922,100.534777
2016-04-01,13:51:31,11,12,13.73925,100.534778
2016-04-01,13:51:32,11,12,13.739268,100.53478
2016-04-01,13:51:33,11,12,13.739278,100.534775
2016-04-01,13:51:34,11,12,13.739282,100.534767
2016-04-01,13:51:35,11,12,13.739282,100.53476
2016-04-01,13:51:36,11,12,13.739282,100.53476
